Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Cover URL
0uEtUhy8xAX1fJFiqNs5sr,Kaara Aattakkaara,O Kadhal Kanmani (Original Motion Picture Soundtrack),"A.R. Rahman,Aaryan Dinesh Kanagaratnam,Darshana K.T.,Shashaa Tirupati",07-04-2015,336810,50,22phbj3v2fwk5fcezfpaqdvwy,2016-12-29T21:31:41Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tamil hip hop",Sony Music Entertainment India Pvt. Ltd.,0.775,0.666,8,-7.377,1,0.0532,0.0431,0.000537,0.731,0.762,129.988,4,https://i.scdn.co/image/ab67616d0000b2732318539f1b037d942fafa581
65hrZPcYs8AlXbRl8375gO,Azhagiye,Kaatru Veliyidai (Original Motion Picture Soundtrack),"A.R. Rahman,Arjun Chandy,Haricharan,Jonita Gandhi",20-03-2017,224657,59,22phbj3v2fwk5fcezfpaqdvwy,2018-07-01T04:43:46Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,mollywood,tollywood,telugu pop,malayalam pop,kannada pop",Sony Music Entertainment India Pvt. Ltd.,0.681,0.458,9,-10.455,1,0.0408,0.0957,0.114,0.121,0.903,100.009,4,https://i.scdn.co/image/ab67616d0000b2737ad03b464912073101d24710
3PPKGIG8FHOpJP5yArO5E9,Taxi Taxi,Sakkarakatti (Original Motion Picture Soundtrack),"A.R. Rahman,Benny Dayal,Blaaze,Viviane Chaix,Javed Ali",11-07-2008,347106,55,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood,tamil hip hop,qawwali,desi pop",Sony Music Entertainment India Pvt. Ltd.,0.863,0.919,1,-5.672,1,0.0973,0.0892,0,0.301,0.81,96.006,4,https://i.scdn.co/image/ab67616d0000b2735daa7c973a544addb9d004ae
5KZyOG8LZsBrHjuEdNyZHa,Omana Penne,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),"A.R. Rahman,Benny Dayal,Kalyani Menon",11-01-2010,332586,59,22phbj3v2fwk5fcezfpaqdvwy,2016-12-29T21:29:47Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,malayalam pop,telugu pop,tollywood",Sony Music Entertainment India Pvt. Ltd.,0.69,0.728,5,-7.564,1,0.0486,0.335,0.0834,0.0546,0.664,87.02,4,https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
5KZyOG8LZsBrHjuEdNyZHa,Omana Penne,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),"A.R. Rahman,Benny Dayal,Kalyani Menon",11-01-2010,332586,59,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,malayalam pop,telugu pop,tollywood",Sony Music Entertainment India Pvt. Ltd.,0.69,0.728,5,-7.564,1,0.0486,0.335,0.0834,0.0546,0.664,87.02,4,https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
3lMCCe4V2NYP5SBjnGv9aQ,Dating,Boys,"A.R. Rahman,Blaaze,Vasundhara Das",28-06-2003,304026,0,22phbj3v2fwk5fcezfpaqdvwy,2019-08-03T23:24:08Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood",Eros Ayangaran,0.874,0.649,0,-9.18,1,0.093,0.364,0,0.242,0.563,119.979,4,https://i.scdn.co/image/ab67616d0000b27306b5973bc76a7e2556e2616a
1QuZBM0iHDlr1oRVyeZypC,Anbil Avan,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),"A.R. Rahman,Devan Ekambaram,Chinmayi",11-01-2010,251973,62,22phbj3v2fwk5fcezfpaqdvwy,2016-12-30T04:40:10Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,telugu pop,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.731,0.901,8,-5.881,1,0.0308,0.231,0.0254,0.0577,0.944,133.039,4,https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
5Nuv6312XkkZd82AnnSc9g,Pookkalae Sattru Oyivedungal,I (Original Motion Picture Soundtrack),"A.R. Rahman,Haricharan,Madhan Karky,Shreya Ghoshal",18-09-2014,308161,61,22phbj3v2fwk5fcezfpaqdvwy,2021-06-20T05:54:12Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,mollywood,tollywood,telugu pop,malayalam pop,kannada pop,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.678,0.776,2,-5.827,1,0.0828,0.446,0,0.127,0.625,85.942,4,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d
5Nuv6312XkkZd82AnnSc9g,Pookkalae Sattru Oyivedungal,I (Original Motion Picture Soundtrack),"A.R. Rahman,Haricharan,Madhan Karky,Shreya Ghoshal",18-09-2014,308161,61,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,mollywood,tollywood,telugu pop,malayalam pop,kannada pop,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.678,0.776,2,-5.827,1,0.0828,0.446,0,0.127,0.625,85.942,4,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d
5v7gCLVyLgpO5L6zdeXULd,Sonapareeya,Maryan (Original Motion Picture Soundtrack),"A.R. Rahman,Javed Ali,Haricharan,Nakash Aziz",13-05-2013,249293,57,22phbj3v2fwk5fcezfpaqdvwy,2016-12-29T21:39:25Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,qawwali,desi pop,mollywood,tollywood,telugu pop,malayalam pop,kannada pop",Sony Music Entertainment India Pvt. Ltd.,0.868,0.832,5,-7.067,0,0.0892,0.215,0,0.0982,0.808,120.191,4,https://i.scdn.co/image/ab67616d0000b273453744769f58164eb7dd90c8
1QmCRcCgIBWhZwERTJoTwX,Mental Manadhil (From O Kadhal Kanmani),Mental Manadhil (From O Kadhal Kanmani),"A.R. Rahman,Jonita Gandhi",20-03-2015,210000,29,22phbj3v2fwk5fcezfpaqdvwy,2016-12-29T21:28:52Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.596,0.865,6,-7.369,0,0.0669,0.0658,0.00115,0.171,0.709,160.006,4,https://i.scdn.co/image/ab67616d0000b273a1d7cabe6333ee97f8d6e6b1
4mOmWSdTmf6fSAibGWCKp7,Mental Manadhil,O Kadhal Kanmani (Original Motion Picture Soundtrack),"A.R. Rahman,Jonita Gandhi",07-04-2015,205759,61,22phbj3v2fwk5fcezfpaqdvwy,2022-04-01T00:45:00Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.568,0.886,6,-7.983,0,0.081,0.0123,3.40E-05,0.361,0.846,160.054,4,https://i.scdn.co/image/ab67616d0000b2732318539f1b037d942fafa581
3KDGOfol2T95aQKFp0BcIE,Mental Manadhil - Female,O Kadhal Kanmani (Original Motion Picture Soundtrack),"A.R. Rahman,Jonita Gandhi",07-04-2015,193834,42,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.607,0.905,9,-8.72,1,0.0868,0.07,0.00055,0.156,0.801,79.989,4,https://i.scdn.co/image/ab67616d0000b2732318539f1b037d942fafa581
4mOmWSdTmf6fSAibGWCKp7,Mental Manadhil,O Kadhal Kanmani (Original Motion Picture Soundtrack),"A.R. Rahman,Jonita Gandhi",07-04-2015,205759,61,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.568,0.886,6,-7.983,0,0.081,0.0123,3.40E-05,0.361,0.846,160.054,4,https://i.scdn.co/image/ab67616d0000b2732318539f1b037d942fafa581
3eAlINCV35FFmEoOD396wq,Aalaporaan Thamizhan (From Mersal),Aalaporaan Thamizhan (From Mersal),"A.R. Rahman,Kailash Kher,Sathyaprakash,Deepak Blue,Pooja AV",10-08-2017,348373,32,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,bhajan,qawwali,devotional,kannada pop,tamil indie,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.699,0.811,5,-7.087,1,0.0561,0.262,0.00155,0.108,0.736,135.966,4,https://i.scdn.co/image/ab67616d0000b2736ef21550d0b12f4fdde069a4
5jOi67yXzjpMdl6KFNWSIe,Usure Pogudhey,Raavanan (Original Motion Picture Soundtrack),"A.R. Rahman,Karthik",14-10-2010,366506,65,22phbj3v2fwk5fcezfpaqdvwy,2019-04-03T01:02:16Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.674,0.663,5,-8.886,1,0.0619,0.3,2.96E-06,0.101,0.287,92.997,4,https://i.scdn.co/image/ab67616d0000b2735db9a5994534b00e3ece84a9
5jOi67yXzjpMdl6KFNWSIe,Usure Pogudhey,Raavanan (Original Motion Picture Soundtrack),"A.R. Rahman,Karthik",14-10-2010,366506,65,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.674,0.663,5,-8.886,1,0.0619,0.3,2.96E-06,0.101,0.287,92.997,4,https://i.scdn.co/image/ab67616d0000b2735db9a5994534b00e3ece84a9
3yzG1rkCOieELsPAPj6x8f,Ale Ale,Boys,"A.R. Rahman,Karthik,Chitra Sivaraman",28-06-2003,385786,0,22phbj3v2fwk5fcezfpaqdvwy,2019-04-17T03:26:11Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",Eros Ayangaran,0.658,0.728,10,-7.765,0,0.121,0.0205,1.50E-06,0.0848,0.67,86.978,4,https://i.scdn.co/image/ab67616d0000b27306b5973bc76a7e2556e2616a
1YpzNIUDvIr8yOnyQ7214w,Maro Maro,Boys (Original Motion Picture Soundtrack),"A.R. Rahman,Karthik,Kunal Ganjawala,George,Chandralekha Annupamaa",29-08-2003,342546,0,22phbj3v2fwk5fcezfpaqdvwy,2022-12-21T18:41:41Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood,marathi pop,bangla pop,sandalwood",Ayngaran,0.629,0.787,5,-9.993,0,0.131,0.0257,5.52E-05,0.132,0.549,199.894,4,https://i.scdn.co/image/ab67616d0000b273f2d73edd8aad6614c01a3570
10TH7LO10wdqyxgKIK1Om6,Girlfriend,Boys,"A.R. Rahman,Karthik,Tippu",28-06-2003,304000,0,22phbj3v2fwk5fcezfpaqdvwy,2021-06-20T05:58:45Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood,sandalwood",Eros Ayangaran,0.788,0.783,2,-5.445,0,0.0576,0.161,0.000202,0.174,0.815,107.962,4,https://i.scdn.co/image/ab67616d0000b27306b5973bc76a7e2556e2616a
3i7qScF9Oyp31O9bAutJez,Mallipoo,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),"A.R. Rahman,Madhushree",02-09-2022,245365,64,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Think Music,0.715,0.654,2,-7.266,1,0.336,0.196,0.000117,0.0667,0.762,175.589,3,https://i.scdn.co/image/ab67616d0000b2739bc51a34623888d284150721
7gaysiOWpGoNQocrSwa1yM,Marudaani,Sakkarakatti (Original Motion Picture Soundtrack),"A.R. Rahman,Madhushree,Hentry Kuruvila",11-07-2008,387200,65,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.572,0.66,5,-7.422,1,0.0351,0.126,0.000238,0.131,0.585,179.983,4,https://i.scdn.co/image/ab67616d0000b2735daa7c973a544addb9d004ae
68kb4S1XJcLO9jn6sDwSU1,Kannukkul Kannai,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),"A.R. Rahman,Naresh Iyer",11-01-2010,232840,53,22phbj3v2fwk5fcezfpaqdvwy,2016-12-29T21:32:08Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.793,0.862,7,-4.84,1,0.0447,0.247,0.0151,0.0832,0.962,130.024,4,https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
23MwjnLi2vYwS9fBuWpIMb,Munbe Vaa,Silunu Oru Kadhal,"A.R. Rahman,Naresh Iyer,Shreya Ghoshal",02-08-2006,356941,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,telugu pop,kannada pop,marathi pop,sandalwood,bangla pop",Ayngaran,0.609,0.759,10,-9.422,0,0.0336,0.245,2.84E-05,0.207,0.802,141.126,4,https://i.scdn.co/image/ab67616d0000b273639466f4a77d701bf15efbe5
7hIzKcN9DYwFbA93AkbrIH,Oruvan Oruvan,Muthu (Original Motion Picture Soundtrack),"A.R. Rahman,S. P. Balasubrahmanyam",08-10-1995,382026,0,22phbj3v2fwk5fcezfpaqdvwy,2021-09-18T15:50:08Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,kannada pop,devotional,tollywood,sandalwood",840789 Records DK2,0.798,0.645,11,-14.444,0,0.068,0.206,1.09E-05,0.13,0.719,117.042,4,https://i.scdn.co/image/ab67616d0000b2739185a80f505e19db3f04089e
4HC5b8R6LgRfaxW3FebzAE,Balleilakka,Sivaji The Boss (Original Motion Picture Soundtrack),"A.R. Rahman,S. P. Balasubrahmanyam,A. R. Reihana,Benny Dayal",04-04-2007,366560,0,22phbj3v2fwk5fcezfpaqdvwy,2021-09-18T15:56:09Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",840789 Records DK2,0.676,0.852,11,-7.168,0,0.237,0.225,0,0.113,0.75,144.971,4,https://i.scdn.co/image/ab67616d0000b27332201164d8bda35543cda88e
1hHrBEkN0JIaeFPegy4Xak,Water Packet (From Raayan),Water Packet (From Raayan),"A.R. Rahman,Santhosh Narayanan,Shweta Mohan,Gana Kadhar",24-05-2024,246002,69,31iroupibphghncq7n46ip3g2w74,2024-12-02T14:55:41Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tamil hip hop,malayalam pop,mollywood,tollywood,telugu pop",Sun Pictures,0.82,0.661,11,-6.868,0,0.151,0.241,0,0.284,0.953,94.979,3,https://i.scdn.co/image/ab67616d0000b2734c8ed16792cb66f09aa75b8c
7d1NhML57HjWc4yjis1CQX,Rasaali,Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack),"A.R. Rahman,Sathyaprakash,Shashaa Tirupati",20-06-2016,338399,0,22phbj3v2fwk5fcezfpaqdvwy,2019-04-15T16:23:49Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tamil indie",Divo,0.705,0.543,4,-10.011,1,0.0593,0.417,3.22E-05,0.161,0.626,99.835,4,https://i.scdn.co/image/ab67616d0000b273d2c57132f48f437dc2976acc
3JMG0h1gxtzmVHt9RCy2o0,Athiradee,Sivaji The Boss (Original Motion Picture Soundtrack),"A.R. Rahman,Sayanora Philip",04-04-2007,345640,0,22phbj3v2fwk5fcezfpaqdvwy,2021-09-18T16:13:15Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,malayalam pop,mollywood",840789 Records DK2,0.912,0.777,5,-7.666,0,0.0823,0.0244,0.000181,0.256,0.881,110.015,4,https://i.scdn.co/image/ab67616d0000b27332201164d8bda35543cda88e
4oUn3DozNxFnjxegR1GlkZ,Aga Naga (From “Ponniyin Selvan Part-2”),Aga Naga (From “Ponniyin Selvan Part-2”) [Original Motion Picture Soundtrack],"A.R. Rahman,Shakthisree Gopalan",20-03-2023,243438,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Tips Industries Ltd.,0.532,0.356,9,-9.475,1,0.0302,0.858,1.43E-05,0.0957,0.308,139.897,3,https://i.scdn.co/image/ab67616d0000b273d57fa7c3f5756c5316c8a16f
5suv3WcsyNg70P19wFayTC,Singappenney (From Bigil),Singappenney (From Bigil),"A.R. Rahman,Shashaa Tirupati",24-07-2019,364109,36,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.741,0.623,9,-9.597,1,0.0758,0.188,1.57E-05,0.112,0.525,140.038,4,https://i.scdn.co/image/ab67616d0000b2735a812ca2750ac7b0f8e85153
7mMkw0JFKnyMS6oGRT6b3O,Mannipaaya,Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack),"A.R. Rahman,Shreya Ghoshal",11-01-2010,416320,59,22phbj3v2fwk5fcezfpaqdvwy,2016-12-29T21:32:55Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,kannada pop,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.389,0.485,3,-8.961,1,0.0348,0.7,3.28E-05,0.122,0.249,175.991,4,https://i.scdn.co/image/ab67616d0000b27304e62c113ddc91c2957f53c1
6VP7HEaqHVFFW0ASZUkwMn,Neethanae (From Mersal),Neethanae (From Mersal),"A.R. Rahman,Shreya Ghoshal",17-08-2017,268455,55,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,kannada pop,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.57,0.442,2,-9.656,0,0.043,0.716,0.000788,0.0922,0.53,73.963,4,https://i.scdn.co/image/ab67616d0000b27391f5116950c1c86120efca19
6vZj02bcQqLTYRAi4jRkw7,Munbe Vaa,Silunu Oru Kadhal,"A.R. Rahman,Shreya Ghoshal,Naresh Iyer",02-08-2006,356941,0,22phbj3v2fwk5fcezfpaqdvwy,2018-07-01T04:43:23Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,kannada pop,marathi pop,sandalwood,bangla pop,tollywood,telugu pop",Eros Ayangaran,0.609,0.759,10,-9.422,0,0.0336,0.245,2.84E-05,0.207,0.802,141.126,4,https://i.scdn.co/image/ab67616d0000b273ee67ff5664c9991b2bd2894e
6bpbH9GthYXEdrPS2PoiTE,Nannare,Guru (Original Motion Picture Soundtrack),"A.R. Rahman,Shreya Ghoshal,Uday Mazumdar",11-09-2006,328720,54,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,kannada pop,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.89,0.473,0,-8.941,1,0.0844,0.356,0.000903,0.0801,0.283,117.013,4,https://i.scdn.co/image/ab67616d0000b273e3aa55e80ac80eb120076775
6wBXSf1chpnyXGOSvANs0a,Thalli Pogathey,Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack),"A.R. Rahman,Sid Sriram,Aaryan Dinesh Kanagaratnam",20-06-2016,268055,0,22phbj3v2fwk5fcezfpaqdvwy,2018-07-01T04:43:10Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,telugu pop,tamil hip hop",Divo,0.585,0.749,9,-6.029,0,0.0347,0.106,0,0.0909,0.15,98.234,3,https://i.scdn.co/image/ab67616d0000b273d2c57132f48f437dc2976acc
1L5jOr4vqumGibHTQtVwWq,Maacho,Mersal (Original Motion Picture Soundtrack),"A.R. Rahman,Sid Sriram,Shweta Mohan",20-08-2017,275955,56,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,telugu pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.821,0.55,7,-7.504,1,0.0675,0.0134,0.000801,0.122,0.737,128.052,4,https://i.scdn.co/image/ab67616d0000b273e9880adf2d476f7ff34824ee
5q2MZwkvdw28qv0WPsRPHA,Muzumathi,Jodhaa Akbar (Tamil) [Original Motion Picture Soundtrack],"A.R. Rahman,Srinivas",31-12-2007,312453,61,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,malayalam pop,telugu pop",UTV,0.708,0.325,2,-11.414,1,0.0369,0.819,1.42E-06,0.0827,0.567,137.814,4,https://i.scdn.co/image/ab67616d0000b273839f66b22f0727830b4579bc
1Fg7iPvC0uugUZAjKfN3Wz,Enna Vilai,Kadhalar Dhinam,"A.R. Rahman,Unni Menon",12-03-1999,355207,0,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,malayalam pop",Ayngaran,0.568,0.581,7,-13.044,0,0.0553,0.106,0,0.125,0.468,149.984,3,https://i.scdn.co/image/ab67616d0000b273bbb38614839428f988254d03
5S58zsYhVV4loJFTOrxFDE,Sandhipoma,Enakku 20 Unakku 18,"A.R. Rahman,Unni Menon,Chandralekha Annupamaa",05-12-2003,336128,0,22phbj3v2fwk5fcezfpaqdvwy,2018-05-25T04:10:13Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,malayalam pop",Eros Ayangaran,0.786,0.687,1,-7.929,0,0.0646,0.0714,0.000506,0.132,0.489,110.007,4,https://i.scdn.co/image/ab67616d0000b2738b2f8fbf833254e2822a60fd
0cVrLxeQjiAcftuGzp32qY,Newyork Nagaram,Sillunu Oru Kadhal (Original Motion Picture Soundtrack),"A.R. Rahman,Vaali",03-08-2006,378020,65,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Star Music,0.652,0.732,0,-8.587,1,0.0275,0.203,0.000366,0.0739,0.577,127.043,4,https://i.scdn.co/image/ab67616d0000b273ff3e3dcc8b72e3315b7a04d9
5LUWhfLyBZ4BoSXjFrymts,Columbus Columbus,Jeans (Original Motion Picture Soundtrack),"A.R. Rahman,Vairamuthu",27-06-1998,292226,49,22phbj3v2fwk5fcezfpaqdvwy,2017-08-04T12:32:37Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",New Music,0.888,0.681,11,-8.253,0,0.0757,0.0546,1.27E-05,0.0569,0.738,106.039,4,https://i.scdn.co/image/ab67616d0000b27378248070d378199ec5a2f7c8
5KJSI1MjQeXEBHBYMjgP41,Innum Konjam Naeram,Maryan (Original Motion Picture Soundtrack),"A.R. Rahman,Vijay Prakash,Shweta Mohan",13-05-2013,313533,68,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,kannada pop,sandalwood,tollywood,telugu pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.647,0.389,5,-10.35,1,0.0336,0.509,7.80E-06,0.103,0.436,134.976,3,https://i.scdn.co/image/ab67616d0000b273453744769f58164eb7dd90c8
5jOyihaZdfIp5Frb3FTGuF,Hosanna (From Vinnathaandi Varuvaayaa),Playback: Kaadhal Galatta - Fun Tamil Love Songs,"A.R. Rahman,Vijay Prakash,Suzanne D'Mello,Blaaze",12-02-2015,330546,21,22phbj3v2fwk5fcezfpaqdvwy,2017-01-11T04:57:11Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,kannada pop,sandalwood,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.62,0.813,7,-6.147,1,0.0345,0.166,0.00156,0.0407,0.703,86.008,4,https://i.scdn.co/image/ab67616d0000b2730114543aaab6382e633ceb1d
36d0fy3TbyWFR4mth7hpVd,Yaathi Yaathi,Yaathi Yaathi,"Abhishek C S,Yazin Nizar,Anuradha Sriram",14-10-2021,239750,47,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"tamil dance,tamil indie,tamil pop,kollywood,telugu pop,tollywood,kannada pop",Sony Music Entertainment India Pvt. Ltd.,0.749,0.863,6,-6.287,0,0.215,0.417,0,0.108,0.506,119.937,4,https://i.scdn.co/image/ab67616d0000b273fcdb4070b6149f54bb7c3ba8
6T6LgYoQlW8pIZTER6S0G5,Oh Baby Girl,Maalai Pozhudhin Mayakathilaey (Original Motion Picture Soundtrack),"Achu,Hemachandra Vedala",14-02-2012,226946,50,22phbj3v2fwk5fcezfpaqdvwy,2022-04-01T01:57:29Z,"kollywood,tamil pop,tollywood,tamil dance,tamil indie,telugu pop,tamil hip hop",Sony Music Entertainment India Pvt. Ltd.,0.719,0.887,9,-5.262,0,0.044,0.183,0.0104,0.201,0.834,156.918,4,https://i.scdn.co/image/ab67616d0000b27374bba99194d0baa8f49bbfeb
6T6LgYoQlW8pIZTER6S0G5,Oh Baby Girl,Maalai Pozhudhin Mayakathilaey (Original Motion Picture Soundtrack),"Achu,Hemachandra Vedala",14-02-2012,226946,50,31iroupibphghncq7n46ip3g2w74,2024-02-08T13:18:06Z,"kollywood,tamil pop,tollywood,tamil dance,tamil indie,telugu pop,tamil hip hop",Sony Music Entertainment India Pvt. Ltd.,0.719,0.887,9,-5.262,0,0.044,0.183,0.0104,0.201,0.834,156.918,4,https://i.scdn.co/image/ab67616d0000b27374bba99194d0baa8f49bbfeb
7Et1EN5V7xAyPjYOk8nSh3,Nenjin Ezhuth,Nenjin Ezhuth,"Adarsh Krishnan N,Vidya Lakshmi G",16-05-2022,229399,66,31iroupibphghncq7n46ip3g2w74,2024-08-24T10:59:17Z,"tamil indie,tamil pop",Sony Music Entertainment India Pvt. Ltd.,0.522,0.533,7,-10.352,0,0.0369,0.806,2.45E-05,0.0939,0.355,133.989,4,https://i.scdn.co/image/ab67616d0000b273536c88c387b3054238a02109
5qUUHbdBGrTdYVJdU203tH,Thangamey,Thangamey (From Naanum Rowdy Dhaan) (Single),Anirudh Ravichander,23-09-2015,262539,0,22phbj3v2fwk5fcezfpaqdvwy,2017-01-01T01:25:46Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Divo,0.584,0.906,2,-5.792,1,0.0797,0.487,0,0.247,0.585,99.907,4,https://i.scdn.co/image/ab67616d0000b273cb75ed4870b628930f4ecd01
